Client_ID,Product_ID,Product_Name,Category,Subcategory,Price,Margin,Score,Reason,Context_Item,Context_Date
CL-369261,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2024-07-09
CL-371452,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Louis Vuitton,2024-05-11
CL-371452,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Louis Vuitton,2024-05-11
CL-371452,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2024-05-11
CL-373273,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Fendi,2025-02-18
CL-373273,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Fendi,2025-02-18
CL-373273,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-02-18
CL-373511,JEW-FEN-0133,O'Lock Choker (Gold),Jewelry,Necklace,540,324.0,350,Colección Fendi,Fendi,2024-09-29
CL-373511,JEW-FEN-0134,O'Lock Choker (Silver),Jewelry,Necklace,550,330.0,350,Colección Fendi,Fendi,2024-09-29
CL-373511,JEW-FEN-0131,F is Fendi Earrings (Gold),Jewelry,Earrings,330,198.0,300,Colección Fendi,Fendi,2024-09-29
CL-374175,TEC-LOU-0136,AirPods Pro Case (Louis Vuitton),Tech,Case,266,170.0,250,Colección Louis Vuitton,Louis Vuitton,2025-10-26
CL-374175,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,240,Colección Louis Vuitton,Louis Vuitton,2025-10-26
CL-374175,LEA-LOU-0012,Key Pouch (Black),Leather Goods,Card Holder,320,176.0,240,Colección Louis Vuitton,Louis Vuitton,2025-10-26
CL-374359,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Louis Vuitton,2024-03-19
CL-374359,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Louis Vuitton,2024-03-19
CL-374359,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2024-03-19
CL-376625,JEW-LOU-0121,Essential V Necklace (Gold),Jewelry,Necklace,450,270.0,350,Colección Louis Vuitton,Louis Vuitton,2025-06-29
CL-376625,JEW-LOU-0122,Essential V Necklace (Silver),Jewelry,Necklace,450,270.0,350,Colección Louis Vuitton,Louis Vuitton,2025-06-29
CL-376625,JEW-LOU-0123,Blooming Bracelet (Gold),Jewelry,Bracelet,500,300.0,350,Colección Louis Vuitton,Louis Vuitton,2025-06-29
CL-378375,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-06-07
CL-378375,LEA-LOU-0010,Zippy Coin Purse (Gold),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-06-07
CL-378375,LEA-LOU-0011,Zippy Coin Purse (Beige),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-06-07
CL-379796,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-11-22
CL-379796,LEA-LOU-0010,Zippy Coin Purse (Gold),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-11-22
CL-379796,LEA-LOU-0011,Zippy Coin Purse (Beige),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-11-22
CL-380509,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-04-11
CL-380509,LEA-FEN-0097,Peekaboo Micro Wallet (Gold),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-04-11
CL-380509,LEA-FEN-0098,Peekaboo Micro Wallet (Beige),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-04-11
CL-380609,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Fendi,2024-03-08
CL-380609,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Fendi,2024-03-08
CL-380609,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2024-03-08
CL-380705,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,390,Mantenimiento Anual,Fendi,2024-12-11
CL-380705,SER-UNI-0149,Spa: Restauración Color,Service,Repair,220,180.0,390,Mantenimiento Anual,Fendi,2024-12-11
CL-380705,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,390,Mantenimiento Anual,Fendi,2024-12-11
CL-381072,JEW-FEN-0133,O'Lock Choker (Gold),Jewelry,Necklace,540,324.0,350,Colección Fendi,Fendi,2024-09-18
CL-381072,JEW-FEN-0134,O'Lock Choker (Silver),Jewelry,Necklace,550,330.0,350,Colección Fendi,Fendi,2024-09-18
CL-381072,JEW-FEN-0131,F is Fendi Earrings (Gold),Jewelry,Earrings,330,198.0,300,Colección Fendi,Fendi,2024-09-18
CL-381202,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Louis Vuitton,2025-01-20
CL-381202,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Louis Vuitton,2025-01-20
CL-381202,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-01-20
CL-381353,TEC-LOU-0136,AirPods Pro Case (Louis Vuitton),Tech,Case,266,170.0,250,Colección Louis Vuitton,Louis Vuitton,2025-08-16
CL-381353,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,240,Colección Louis Vuitton,Louis Vuitton,2025-08-16
CL-381353,LEA-LOU-0012,Key Pouch (Black),Leather Goods,Card Holder,320,176.0,240,Colección Louis Vuitton,Louis Vuitton,2025-08-16
CL-382639,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-09-19
CL-382639,LEA-LOU-0010,Zippy Coin Purse (Gold),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-09-19
CL-382639,LEA-LOU-0011,Zippy Coin Purse (Beige),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-09-19
CL-383406,ADO-CHA-0008,Cinturón Chanel Chain & Leather (Vintage),Adornment,Belt,850,450.0,270,Colección Chanel,Chanel,2025-11-13
CL-383406,JEW-CHA-0001,Pendientes Chanel Vintage Coco Mark Redondos,Jewelry,Earrings,449,199.0,240,Colección Chanel,Chanel,2025-11-13
CL-383406,JEW-CHA-0002,Pendientes Chanel Vintage Perla Imitación,Jewelry,Earrings,499,219.0,240,Colección Chanel,Chanel,2025-11-13
CL-383754,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Louis Vuitton,2024-10-22
CL-383754,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Louis Vuitton,2024-10-22
CL-383754,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2024-10-22
CL-384979,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Louis Vuitton,2024-12-03
CL-384979,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Louis Vuitton,2024-12-03
CL-384979,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2024-12-03
CL-385464,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Fendi,2024-08-12
CL-385464,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Fendi,2024-08-12
CL-385464,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2024-08-12
CL-387725,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Louis Vuitton,2024-03-25
CL-387725,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Louis Vuitton,2024-03-25
CL-387725,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2024-03-25
CL-389235,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-04-09
CL-389235,LEA-LOU-0010,Zippy Coin Purse (Gold),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-04-09
CL-389235,LEA-LOU-0011,Zippy Coin Purse (Beige),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-04-09
CL-389806,LEA-HER-0036,Bastia Coin Purse (Black),Leather Goods,Card Holder,250,137.5,290,Colección Hermès,Hermès,2025-05-15
CL-389806,LEA-HER-0037,Bastia Coin Purse (Etoupe),Leather Goods,Card Holder,250,137.5,290,Colección Hermès,Hermès,2025-05-15
CL-389806,LEA-HER-0038,Bastia Coin Purse (Beige),Leather Goods,Card Holder,250,137.5,250,Colección Hermès,Hermès,2025-05-15
CL-390785,TEC-LOU-0136,AirPods Pro Case (Louis Vuitton),Tech,Case,266,170.0,250,Colección Louis Vuitton,Louis Vuitton,2025-06-06
CL-390785,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,240,Colección Louis Vuitton,Louis Vuitton,2025-06-06
CL-390785,LEA-LOU-0012,Key Pouch (Black),Leather Goods,Card Holder,320,176.0,240,Colección Louis Vuitton,Louis Vuitton,2025-06-06
CL-392243,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-06-14
CL-392243,LEA-LOU-0010,Zippy Coin Purse (Gold),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-06-14
CL-392243,LEA-LOU-0011,Zippy Coin Purse (Beige),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-06-14
CL-395510,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Hermès,2025-01-31
CL-395510,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Hermès,2025-01-31
CL-395510,JEW-HER-0005,Brazalete Hermès Kelly Dog (Black/Gold),Jewelry,Bracelet,550,270.0,200,Colección Hermès,Hermès,2025-01-31
CL-399050,JEW-LOU-0121,Essential V Necklace (Gold),Jewelry,Necklace,450,270.0,350,Colección Louis Vuitton,Louis Vuitton,2024-11-20
CL-399050,JEW-LOU-0122,Essential V Necklace (Silver),Jewelry,Necklace,450,270.0,350,Colección Louis Vuitton,Louis Vuitton,2024-11-20
CL-399050,JEW-LOU-0123,Blooming Bracelet (Gold),Jewelry,Bracelet,500,300.0,350,Colección Louis Vuitton,Louis Vuitton,2024-11-20
CL-399804,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,,Chanel,2025-10-15
CL-399804,SER-UNI-0149,Spa: Restauración Color,Service,Repair,220,180.0,240,,Chanel,2025-10-15
CL-399804,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,,Chanel,2025-10-15
CL-400012,LEA-CEL-0081,Triomphe Card Holder (Black),Leather Goods,Card Holder,360,198.00000000000003,200,Colección Celine,Celine,2025-09-06
CL-400012,LEA-CEL-0082,Triomphe Card Holder (Gold),Leather Goods,Card Holder,360,198.00000000000003,200,Colección Celine,Celine,2025-09-06
CL-400012,LEA-CEL-0083,Triomphe Card Holder (Beige),Leather Goods,Card Holder,360,198.00000000000003,200,Colección Celine,Celine,2025-09-06
CL-401993,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Louis Vuitton,2024-02-12
CL-401993,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Louis Vuitton,2024-02-12
CL-401993,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2024-02-12
CL-402647,ADO-CHA-0008,Cinturón Chanel Chain & Leather (Vintage),Adornment,Belt,850,450.0,260,Colección Chanel,Chanel,2024-06-25
CL-402647,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Chanel,2024-06-25
CL-402647,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Chanel,2024-06-25
CL-405072,ADO-CHA-0008,Cinturón Chanel Chain & Leather (Vintage),Adornment,Belt,850,450.0,260,Colección Chanel,Chanel,2024-07-20
CL-405072,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Chanel,2024-07-20
CL-405072,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Chanel,2024-07-20
CL-408663,TEC-LOU-0136,AirPods Pro Case (Louis Vuitton),Tech,Case,266,170.0,250,Colección Louis Vuitton,Louis Vuitton,2025-06-24
CL-408663,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,240,Colección Louis Vuitton,Louis Vuitton,2025-06-24
CL-408663,LEA-LOU-0012,Key Pouch (Black),Leather Goods,Card Holder,320,176.0,240,Colección Louis Vuitton,Louis Vuitton,2025-06-24
CL-408671,CAR-UNI-0145,Saphir Médaille d'Or Renovateur,Care,Leather,24,12.0,280,Cuidado Básico,Fendi,2025-12-30
CL-408671,CAR-UNI-0146,Collonil Carbon Pro Spray,Care,Protection,19,10.0,280,Cuidado Básico,Fendi,2025-12-30
CL-408671,CAR-UNI-0147,Kit Limpieza Herrajes,Care,Hardware,29,19.0,280,Cuidado Básico,Fendi,2025-12-30
CL-409019,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-07-21
CL-409019,LEA-FEN-0097,Peekaboo Micro Wallet (Gold),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-07-21
CL-409019,LEA-FEN-0098,Peekaboo Micro Wallet (Beige),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-07-21
CL-409279,JEW-LOU-0121,Essential V Necklace (Gold),Jewelry,Necklace,450,270.0,350,Colección Louis Vuitton,Louis Vuitton,2024-10-23
CL-409279,JEW-LOU-0122,Essential V Necklace (Silver),Jewelry,Necklace,450,270.0,350,Colección Louis Vuitton,Louis Vuitton,2024-10-23
CL-409279,JEW-LOU-0123,Blooming Bracelet (Gold),Jewelry,Bracelet,500,300.0,350,Colección Louis Vuitton,Louis Vuitton,2024-10-23
CL-412118,TEC-LOU-0136,AirPods Pro Case (Louis Vuitton),Tech,Case,266,170.0,250,Colección Louis Vuitton,Louis Vuitton,2025-08-07
CL-412118,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,240,Colección Louis Vuitton,Louis Vuitton,2025-08-07
CL-412118,LEA-LOU-0012,Key Pouch (Black),Leather Goods,Card Holder,320,176.0,240,Colección Louis Vuitton,Louis Vuitton,2025-08-07
CL-412338,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Fendi,2024-03-08
CL-412338,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Fendi,2024-03-08
CL-412338,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2024-03-08
CL-413619,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Fendi,2024-06-22
CL-413619,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Fendi,2024-06-22
CL-413619,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2024-06-22
CL-413991,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Celine,2024-08-26
CL-413991,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Celine,2024-08-26
CL-413991,LEA-CEL-0081,Triomphe Card Holder (Black),Leather Goods,Card Holder,360,198.00000000000003,200,Colección Celine,Celine,2024-08-26
CL-417961,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-10-03
CL-417961,LEA-FEN-0097,Peekaboo Micro Wallet (Gold),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-10-03
CL-417961,LEA-FEN-0098,Peekaboo Micro Wallet (Beige),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-10-03
CL-419037,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Prada,2024-05-20
CL-419037,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Prada,2024-05-20
CL-419037,LEA-PRA-0068,Saffiano Metal Holder (Black),Leather Goods,Card Holder,380,209.00000000000003,200,Colección Prada,Prada,2024-05-20
CL-419409,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,240,Colección Fendi,Fendi,2025-11-12
CL-419409,LEA-FEN-0099,Baguette Card Case (Black),Leather Goods,Card Holder,310,170.5,240,Colección Fendi,Fendi,2025-11-12
CL-419409,JEW-FEN-0131,F is Fendi Earrings (Gold),Jewelry,Earrings,330,198.0,240,Colección Fendi,Fendi,2025-11-12
CL-420481,JEW-FEN-0133,O'Lock Choker (Gold),Jewelry,Necklace,540,324.0,350,Colección Fendi,Fendi,2025-06-22
CL-420481,JEW-FEN-0134,O'Lock Choker (Silver),Jewelry,Necklace,550,330.0,350,Colección Fendi,Fendi,2025-06-22
CL-420481,JEW-FEN-0131,F is Fendi Earrings (Gold),Jewelry,Earrings,330,198.0,300,Colección Fendi,Fendi,2025-06-22
CL-420839,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Celine,2024-03-25
CL-420839,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Celine,2024-03-25
CL-420839,LEA-CEL-0081,Triomphe Card Holder (Black),Leather Goods,Card Holder,360,198.00000000000003,200,Colección Celine,Celine,2024-03-25
CL-422266,JEW-CHA-0003,Pendientes Chanel Vintage Bicolor (Colección 98A),Jewelry,Earrings,590,270.0,430,Colección Chanel,Chanel,2024-03-28
CL-422266,JEW-CHA-0004,Broche Chanel Gripoix Vintage,Jewelry,Brooch,1200,600.0,430,Colección Chanel,Chanel,2024-03-28
CL-422266,JEW-CHA-0001,Pendientes Chanel Vintage Coco Mark Redondos,Jewelry,Earrings,449,199.0,350,Colección Chanel,Chanel,2024-03-28
CL-422314,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Fendi,2025-01-27
CL-422314,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Fendi,2025-01-27
CL-422314,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2025-01-27
CL-425794,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Louis Vuitton,2024-11-17
CL-425794,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Louis Vuitton,2024-11-17
CL-425794,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2024-11-17
CL-426702,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Fendi,2024-10-28
CL-426702,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Fendi,2024-10-28
CL-426702,LEA-FEN-0096,Peekaboo Micro Wallet (Black),Leather Goods,Wallet,520,286.0,200,Colección Fendi,Fendi,2024-10-28
CL-428578,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Louis Vuitton,2024-02-10
CL-428578,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Louis Vuitton,2024-02-10
CL-428578,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2024-02-10
CL-431934,LEA-GUC-0043,GG Marmont Card Case (Black),Leather Goods,Card Holder,290,159.5,290,Colección Gucci,Gucci,2025-09-30
CL-431934,LEA-GUC-0044,GG Marmont Card Case (Gold),Leather Goods,Card Holder,290,159.5,250,Colección Gucci,Gucci,2025-09-30
CL-431934,LEA-GUC-0045,GG Marmont Card Case (Beige),Leather Goods,Card Holder,290,159.5,250,Colección Gucci,Gucci,2025-09-30
CL-432150,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Gucci,2024-04-16
CL-432150,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Gucci,2024-04-16
CL-432150,LEA-GUC-0043,GG Marmont Card Case (Black),Leather Goods,Card Holder,290,159.5,200,Colección Gucci,Gucci,2024-04-16
CL-433649,TEC-LOU-0136,AirPods Pro Case (Louis Vuitton),Tech,Case,266,170.0,250,Colección Louis Vuitton,Louis Vuitton,2025-08-07
CL-433649,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,240,Colección Louis Vuitton,Louis Vuitton,2025-08-07
CL-433649,LEA-LOU-0012,Key Pouch (Black),Leather Goods,Card Holder,320,176.0,240,Colección Louis Vuitton,Louis Vuitton,2025-08-07
CL-435399,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Louis Vuitton,2025-01-24
CL-435399,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Louis Vuitton,2025-01-24
CL-435399,LEA-LOU-0009,Zippy Coin Purse (Black),Leather Goods,Card Holder,450,247.50000000000003,200,Colección Louis Vuitton,Louis Vuitton,2025-01-24
CL-437333,ADO-CHA-0008,Cinturón Chanel Chain & Leather (Vintage),Adornment,Belt,850,450.0,260,Colección Chanel,Chanel,2024-05-22
CL-437333,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Chanel,2024-05-22
CL-437333,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Chanel,2024-05-22
CL-437891,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,280,Mantenimiento Anual,Louis Vuitton,2025-03-15
CL-437891,SER-UNI-0149,Spa: Restauración Color,Service,Repair,220,180.0,280,Mantenimiento Anual,Louis Vuitton,2025-03-15
CL-437891,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,280,Mantenimiento Anual,Louis Vuitton,2025-03-15
CL-441064,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,280,Mantenimiento Anual,Louis Vuitton,2024-12-26
CL-441064,SER-UNI-0149,Spa: Restauración Color,Service,Repair,220,180.0,280,Mantenimiento Anual,Louis Vuitton,2024-12-26
CL-441064,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,280,Mantenimiento Anual,Louis Vuitton,2024-12-26
CL-443975,SER-UNI-0148,Spa: Limpieza & Ozonización,Service,Spa,120,95.0,240,Mantenimiento Anual,Louis Vuitton,2024-05-27
CL-443975,SER-UNI-0150,Autenticación Entrupy,Service,Auth,60,45.0,240,Mantenimiento Anual,Louis Vuitton,2024-05-27
