CP,Provincia,Ciudad,Zona_Barrio,Renta_Oficial,Capacidad_Real,Fashion_Wallet,Perfil_Sociologico,Percentil_Nacional
28905,Madrid,Getafe,El Bercial,52865,42292,2218,Middle_Class,0.10433333333333333
28905,Madrid,Getafe,El Bercial,59790,47832,3049,Middle_Class,0.18566666666666667
28905,Madrid,Getafe,El Bercial,61206,42844,2301,Middle_Class,0.20366666666666666
28905,Madrid,Getafe,El Bercial,82139,57497,4499,Middle_Class,0.4033333333333333
28905,Madrid,Getafe,El Bercial,53345,42676,2276,Middle_Class,0.10933333333333334
28905,Madrid,Getafe,El Bercial,78201,54741,4086,Middle_Class,0.37033333333333335
28905,Madrid,Getafe,El Bercial,60117,42082,2187,Middle_Class,0.19
28905,Madrid,Getafe,El Bercial,74724,52307,3721,Middle_Class,0.342
28905,Madrid,Getafe,El Bercial,54955,43964,2469,Middle_Class,0.13033333333333333
28905,Madrid,Getafe,El Bercial,50960,40768,1990,Middle_Class,0.088
28905,Madrid,Getafe,El Bercial,59125,47300,2970,Middle_Class,0.179
28905,Madrid,Getafe,El Bercial,81586,57110,4441,Middle_Class,0.398
28905,Madrid,Getafe,El Bercial,57393,45915,2762,Middle_Class,0.15833333333333333
28905,Madrid,Getafe,El Bercial,60794,42555,2258,Middle_Class,0.19666666666666666
32003,Ourense,Ourense,Centro,53965,49108,4066,Old_Money_Conservative,0.117
32003,Ourense,Ourense,Centro,65081,59224,5583,Old_Money_Conservative,0.244
32003,Ourense,Ourense,Centro,61079,55582,5037,Old_Money_Conservative,0.20133333333333334
32003,Ourense,Ourense,Centro,67945,61830,5974,Old_Money_Conservative,0.277
32003,Ourense,Ourense,Centro,64424,58626,5493,Old_Money_Conservative,0.24033333333333334
32003,Ourense,Ourense,Centro,73480,66866,6729,Old_Money_Conservative,0.33066666666666666
32003,Ourense,Ourense,Centro,54227,49347,4102,Old_Money_Conservative,0.12033333333333333
32003,Ourense,Ourense,Centro,55467,50475,4271,Old_Money_Conservative,0.138
32003,Ourense,Ourense,Centro,68682,62501,6075,Old_Money_Conservative,0.285
32003,Ourense,Ourense,Centro,46938,42714,3107,Old_Money_Conservative,0.052333333333333336
32003,Ourense,Ourense,Centro,61100,55601,5040,Old_Money_Conservative,0.202
32003,Ourense,Ourense,Centro,60098,54689,4903,Old_Money_Conservative,0.18966666666666668
32003,Ourense,Ourense,Centro,71489,65055,6458,Old_Money_Conservative,0.312
32003,Ourense,Ourense,Centro,60854,55377,5006,Old_Money_Conservative,0.198
32003,Ourense,Ourense,Centro,65434,59545,5631,Old_Money_Conservative,0.24666666666666667
32003,Ourense,Ourense,Centro,68366,62213,6031,Old_Money_Conservative,0.281
32003,Ourense,Ourense,Centro,81804,74442,7866,Old_Money_Conservative,0.39966666666666667
32003,Ourense,Ourense,Centro,61481,55948,5092,Old_Money_Conservative,0.20833333333333334
32003,Ourense,Ourense,Centro,62784,57133,5269,Old_Money_Conservative,0.22366666666666668
32003,Ourense,Ourense,Centro,50515,45968,3595,Old_Money_Conservative,0.08333333333333333
32003,Ourense,Ourense,Centro,54815,49882,4182,Old_Money_Conservative,0.12733333333333333
32003,Ourense,Ourense,Centro,59580,54218,4832,Old_Money_Conservative,0.18366666666666667
32003,Ourense,Ourense,Centro,59514,54158,4823,Old_Money_Conservative,0.18266666666666667
32003,Ourense,Ourense,Centro,55649,50641,4296,Old_Money_Conservative,0.13933333333333334
32003,Ourense,Ourense,Centro,34887,36283,2142,Old_Money_Conservative,0.007333333333333333
32003,Ourense,Ourense,Centro,62933,57269,5290,Old_Money_Conservative,0.22533333333333333
32003,Ourense,Ourense,Centro,83019,75547,8032,Old_Money_Conservative,0.41133333333333333
32003,Ourense,Ourense,Centro,66218,60258,5738,Old_Money_Conservative,0.25466666666666665
32003,Ourense,Ourense,Centro,62893,57233,5284,Old_Money_Conservative,0.225
32003,Ourense,Ourense,Centro,67774,61674,5951,Old_Money_Conservative,0.2753333333333333
32003,Ourense,Ourense,Centro,103014,93743,10761,Old_Money_Conservative,0.548
32003,Ourense,Ourense,Centro,35975,37414,2312,Old_Money_Conservative,0.008333333333333333
32003,Ourense,Ourense,Centro,70999,64609,6391,Old_Money_Conservative,0.307
32003,Ourense,Ourense,Centro,47218,42968,3145,Old_Money_Conservative,0.05533333333333333
32003,Ourense,Ourense,Centro,57857,52650,4597,Old_Money_Conservative,0.16566666666666666
32003,Ourense,Ourense,Centro,53401,48595,3989,Old_Money_Conservative,0.111
32003,Ourense,Ourense,Centro,76604,69709,7156,Old_Money_Conservative,0.3616666666666667
32003,Ourense,Ourense,Centro,62421,56803,5220,Old_Money_Conservative,0.21966666666666668
32003,Ourense,Ourense,Centro,60226,54805,4920,Old_Money_Conservative,0.191
32003,Ourense,Ourense,Centro,71323,64904,6435,Old_Money_Conservative,0.311
32003,Ourense,Ourense,Centro,65300,59423,5613,Old_Money_Conservative,0.24566666666666667
32003,Ourense,Ourense,Centro,55484,50491,4273,Old_Money_Conservative,0.13833333333333334
32003,Ourense,Ourense,Centro,48319,43970,3295,Old_Money_Conservative,0.06466666666666666
32003,Ourense,Ourense,Centro,66747,60740,5811,Old_Money_Conservative,0.261
32003,Ourense,Ourense,Centro,51204,46595,3689,Old_Money_Conservative,0.08866666666666667
32003,Ourense,Ourense,Centro,47297,43041,3156,Old_Money_Conservative,0.05566666666666667
32003,Ourense,Ourense,Centro,53585,48762,4014,Old_Money_Conservative,0.11333333333333333
32003,Ourense,Ourense,Centro,60675,55214,4982,Old_Money_Conservative,0.19533333333333333
32003,Ourense,Ourense,Centro,89637,81569,8935,Old_Money_Conservative,0.463
32003,Ourense,Ourense,Centro,46245,42083,3012,Old_Money_Conservative,0.04733333333333333
32003,Ourense,Ourense,Centro,52805,48052,3907,Old_Money_Conservative,0.104
32003,Ourense,Ourense,Centro,55147,50184,4227,Old_Money_Conservative,0.13333333333333333
32003,Ourense,Ourense,Centro,66216,60257,5738,Old_Money_Conservative,0.25433333333333336
32003,Ourense,Ourense,Centro,93813,85370,9505,Old_Money_Conservative,0.48833333333333334
32003,Ourense,Ourense,Centro,63937,58182,5427,Old_Money_Conservative,0.234
32003,Ourense,Ourense,Centro,48454,44093,3313,Old_Money_Conservative,0.066
32003,Ourense,Ourense,Centro,41282,42933,3139,Old_Money_Conservative,0.02033333333333333
32003,Ourense,Ourense,Centro,70568,64217,6332,Old_Money_Conservative,0.304
32003,Ourense,Ourense,Centro,89008,80997,8849,Old_Money_Conservative,0.45666666666666667
32003,Ourense,Ourense,Centro,66760,60751,5812,Old_Money_Conservative,0.26166666666666666
32003,Ourense,Ourense,Centro,44083,45847,3577,Old_Money_Conservative,0.03233333333333333
32003,Ourense,Ourense,Centro,40668,42295,3044,Old_Money_Conservative,0.017666666666666667
32003,Ourense,Ourense,Centro,39878,41474,2921,Old_Money_Conservative,0.015333333333333332
32003,Ourense,Ourense,Centro,71311,64893,6433,Old_Money_Conservative,0.31066666666666665
32003,Ourense,Ourense,Centro,52568,47837,3875,Old_Money_Conservative,0.10066666666666667
32003,Ourense,Ourense,Centro,45335,47149,3772,Old_Money_Conservative,0.03933333333333333
32003,Ourense,Ourense,Centro,50704,46141,3621,Old_Money_Conservative,0.08433333333333333
32003,Ourense,Ourense,Centro,47549,43270,3190,Old_Money_Conservative,0.058333333333333334
32003,Ourense,Ourense,Centro,44107,45872,3580,Old_Money_Conservative,0.03266666666666666
32003,Ourense,Ourense,Centro,85609,77904,8385,Old_Money_Conservative,0.43366666666666664
32003,Ourense,Ourense,Centro,43621,45365,3504,Old_Money_Conservative,0.031
32003,Ourense,Ourense,Centro,76178,69322,7098,Old_Money_Conservative,0.35533333333333333
32003,Ourense,Ourense,Centro,51080,46483,3672,Old_Money_Conservative,0.08833333333333333
32003,Ourense,Ourense,Centro,47345,43084,3162,Old_Money_Conservative,0.05633333333333333
32003,Ourense,Ourense,Centro,57376,52212,4531,Old_Money_Conservative,0.158
32003,Ourense,Ourense,Centro,55696,50684,4302,Old_Money_Conservative,0.14066666666666666
32003,Ourense,Ourense,Centro,97537,88758,10013,Old_Money_Conservative,0.513
32003,Ourense,Ourense,Centro,48266,43922,3288,Old_Money_Conservative,0.06366666666666666
32003,Ourense,Ourense,Centro,82292,74886,7932,Old_Money_Conservative,0.404
32003,Ourense,Ourense,Centro,46926,42702,3105,Old_Money_Conservative,0.052
32003,Ourense,Ourense,Centro,50290,45764,3564,Old_Money_Conservative,0.08233333333333333
32003,Ourense,Ourense,Centro,45596,47420,3813,Old_Money_Conservative,0.041666666666666664
32003,Ourense,Ourense,Centro,77920,70907,7336,Old_Money_Conservative,0.36933333333333335
32003,Ourense,Ourense,Centro,60702,55239,4985,Old_Money_Conservative,0.19566666666666666
32003,Ourense,Ourense,Centro,59330,53990,4798,Old_Money_Conservative,0.18033333333333335
32003,Ourense,Ourense,Centro,57553,52373,4555,Old_Money_Conservative,0.162
32003,Ourense,Ourense,Centro,54598,49684,4152,Old_Money_Conservative,0.12533333333333332
32003,Ourense,Ourense,Centro,64256,58473,5470,Old_Money_Conservative,0.23733333333333334
32003,Ourense,Ourense,Centro,79910,72718,7607,Old_Money_Conservative,0.386
32003,Ourense,Ourense,Centro,84771,77142,8271,Old_Money_Conservative,0.42633333333333334
32003,Ourense,Ourense,Centro,54157,49283,4092,Old_Money_Conservative,0.119
32003,Ourense,Ourense,Centro,54139,49267,4090,Old_Money_Conservative,0.11866666666666667
32003,Ourense,Ourense,Centro,63243,57551,5332,Old_Money_Conservative,0.22866666666666666
32003,Ourense,Ourense,Centro,47045,42811,3121,Old_Money_Conservative,0.05366666666666667
32003,Ourense,Ourense,Centro,54349,49458,4118,Old_Money_Conservative,0.123
32003,Ourense,Ourense,Centro,58020,52798,4619,Old_Money_Conservative,0.168
32003,Ourense,Ourense,Centro,44611,46395,3659,Old_Money_Conservative,0.036
32003,Ourense,Ourense,Centro,51213,46604,3690,Old_Money_Conservative,0.089
32003,Ourense,Ourense,Centro,82257,74854,7928,Old_Money_Conservative,0.4036666666666667
32003,Ourense,Ourense,Centro,62234,56633,5194,Old_Money_Conservative,0.21666666666666667
32003,Ourense,Ourense,Centro,61055,55560,5034,Old_Money_Conservative,0.201
32003,Ourense,Ourense,Centro,52228,47527,3829,Old_Money_Conservative,0.09766666666666667
32003,Ourense,Ourense,Centro,41966,43645,3246,Old_Money_Conservative,0.024
32003,Ourense,Ourense,Centro,47198,42950,3142,Old_Money_Conservative,0.055
32003,Ourense,Ourense,Centro,62478,56855,5228,Old_Money_Conservative,0.22033333333333333
32003,Ourense,Ourense,Centro,44462,46241,3636,Old_Money_Conservative,0.035333333333333335
32003,Ourense,Ourense,Centro,55920,50887,4333,Old_Money_Conservative,0.144
32003,Ourense,Ourense,Centro,84811,77178,8276,Old_Money_Conservative,0.42733333333333334
32003,Ourense,Ourense,Centro,41521,43182,3177,Old_Money_Conservative,0.021666666666666667
32003,Ourense,Ourense,Centro,62616,56981,5247,Old_Money_Conservative,0.22166666666666668
32003,Ourense,Ourense,Centro,71696,65244,6486,Old_Money_Conservative,0.31533333333333335
32003,Ourense,Ourense,Centro,48382,44028,3304,Old_Money_Conservative,0.065
32003,Ourense,Ourense,Centro,46611,42416,3062,Old_Money_Conservative,0.049666666666666665
32003,Ourense,Ourense,Centro,55284,50309,4246,Old_Money_Conservative,0.13533333333333333
32003,Ourense,Ourense,Centro,72635,66098,6614,Old_Money_Conservative,0.32366666666666666
32003,Ourense,Ourense,Centro,66826,60812,5821,Old_Money_Conservative,0.263
32003,Ourense,Ourense,Centro,53824,48980,4047,Old_Money_Conservative,0.11566666666666667
32003,Ourense,Ourense,Centro,54340,49449,4117,Old_Money_Conservative,0.12233333333333334
32003,Ourense,Ourense,Centro,68246,62104,6015,Old_Money_Conservative,0.279
32003,Ourense,Ourense,Centro,56634,51537,4430,Old_Money_Conservative,0.15066666666666667
32003,Ourense,Ourense,Centro,69448,63198,6179,Old_Money_Conservative,0.29333333333333333
32003,Ourense,Ourense,Centro,55242,50270,4240,Old_Money_Conservative,0.13466666666666666
32003,Ourense,Ourense,Centro,54728,49803,4170,Old_Money_Conservative,0.12633333333333333
32003,Ourense,Ourense,Centro,69204,62975,6146,Old_Money_Conservative,0.29
32003,Ourense,Ourense,Centro,57449,52278,4541,Old_Money_Conservative,0.16
32003,Ourense,Ourense,Centro,66712,60707,5806,Old_Money_Conservative,0.25966666666666666
32003,Ourense,Ourense,Centro,79844,72658,7598,Old_Money_Conservative,0.38533333333333336
32003,Ourense,Ourense,Centro,75653,68844,7026,Old_Money_Conservative,0.351
32003,Ourense,Ourense,Centro,64644,58826,5523,Old_Money_Conservative,0.242
32003,Ourense,Ourense,Centro,94468,85966,9594,Old_Money_Conservative,0.49366666666666664
32003,Ourense,Ourense,Centro,48452,44091,3313,Old_Money_Conservative,0.06566666666666666
32003,Ourense,Ourense,Centro,83514,75998,8099,Old_Money_Conservative,0.414
32003,Ourense,Ourense,Centro,54951,50005,4200,Old_Money_Conservative,0.13
32003,Ourense,Ourense,Centro,75373,68590,6988,Old_Money_Conservative,0.349
32003,Ourense,Ourense,Centro,68494,62330,6049,Old_Money_Conservative,0.283
32003,Ourense,Ourense,Centro,50934,46350,3652,Old_Money_Conservative,0.08733333333333333
32003,Ourense,Ourense,Centro,78480,71417,7412,Old_Money_Conservative,0.37233333333333335
32003,Ourense,Ourense,Centro,65654,59745,5661,Old_Money_Conservative,0.25066666666666665
32003,Ourense,Ourense,Centro,63541,57822,5373,Old_Money_Conservative,0.231
32003,Ourense,Ourense,Centro,33315,34648,1897,Old_Money_Conservative,0.005
32003,Ourense,Ourense,Centro,61943,56368,5155,Old_Money_Conservative,0.213
32003,Ourense,Ourense,Centro,66996,60966,5844,Old_Money_Conservative,0.26466666666666666
32003,Ourense,Ourense,Centro,47361,43099,3164,Old_Money_Conservative,0.057
32003,Ourense,Ourense,Centro,78869,71770,7465,Old_Money_Conservative,0.37566666666666665
32003,Ourense,Ourense,Centro,57542,52363,4554,Old_Money_Conservative,0.16166666666666665
32003,Ourense,Ourense,Centro,51553,46913,3736,Old_Money_Conservative,0.092
32003,Ourense,Ourense,Centro,71065,64669,6400,Old_Money_Conservative,0.30766666666666664
32003,Ourense,Ourense,Centro,86068,78322,8448,Old_Money_Conservative,0.43666666666666665
32003,Ourense,Ourense,Centro,46510,42324,3048,Old_Money_Conservative,0.048666666666666664
32003,Ourense,Ourense,Centro,62077,56490,5173,Old_Money_Conservative,0.21433333333333332
32003,Ourense,Ourense,Centro,68283,62138,6020,Old_Money_Conservative,0.28
32003,Ourense,Ourense,Centro,50787,46216,3632,Old_Money_Conservative,0.08533333333333333
32003,Ourense,Ourense,Centro,67633,61546,5931,Old_Money_Conservative,0.27266666666666667
32003,Ourense,Ourense,Centro,51822,47158,3773,Old_Money_Conservative,0.09433333333333334
32003,Ourense,Ourense,Centro,68546,62377,6056,Old_Money_Conservative,0.2836666666666667
32003,Ourense,Ourense,Centro,102475,93252,10687,Old_Money_Conservative,0.5441666666666667
32003,Ourense,Ourense,Centro,57011,51880,4482,Old_Money_Conservative,0.153
32003,Ourense,Ourense,Centro,34835,36229,2134,Old_Money_Conservative,0.007
32003,Ourense,Ourense,Centro,61283,55768,5065,Old_Money_Conservative,0.205
32003,Ourense,Ourense,Centro,65188,59321,5598,Old_Money_Conservative,0.24466666666666667
32003,Ourense,Ourense,Centro,49861,45373,3505,Old_Money_Conservative,0.07883333333333334
32003,Ourense,Ourense,Centro,50902,46321,3648,Old_Money_Conservative,0.08666666666666667
32003,Ourense,Ourense,Centro,55883,50854,4328,Old_Money_Conservative,0.143
32003,Ourense,Ourense,Centro,56607,51512,4426,Old_Money_Conservative,0.15033333333333335
32003,Ourense,Ourense,Centro,57782,52581,4587,Old_Money_Conservative,0.16333333333333333
32003,Ourense,Ourense,Centro,63656,57927,5389,Old_Money_Conservative,0.23166666666666666
32003,Ourense,Ourense,Centro,66701,60698,5804,Old_Money_Conservative,0.25933333333333336
32003,Ourense,Ourense,Centro,42473,44172,3325,Old_Money_Conservative,0.025666666666666667
32003,Ourense,Ourense,Centro,57803,52601,4590,Old_Money_Conservative,0.16433333333333333
32003,Ourense,Ourense,Centro,66644,60646,5796,Old_Money_Conservative,0.259
32003,Ourense,Ourense,Centro,53388,48583,3987,Old_Money_Conservative,0.11
32003,Ourense,Ourense,Centro,53419,48611,3991,Old_Money_Conservative,0.11133333333333334
32003,Ourense,Ourense,Centro,59013,53702,4755,Old_Money_Conservative,0.17766666666666667
32003,Ourense,Ourense,Centro,49839,45354,3503,Old_Money_Conservative,0.07833333333333334
32003,Ourense,Ourense,Centro,57990,52771,4615,Old_Money_Conservative,0.16766666666666666
32003,Ourense,Ourense,Centro,81624,74277,7841,Old_Money_Conservative,0.3983333333333333
32003,Ourense,Ourense,Centro,55353,50371,4255,Old_Money_Conservative,0.136
32003,Ourense,Ourense,Centro,59829,54444,4866,Old_Money_Conservative,0.18633333333333332
32003,Ourense,Ourense,Centro,60589,55136,4970,Old_Money_Conservative,0.194
32003,Ourense,Ourense,Centro,57319,52160,4524,Old_Money_Conservative,0.157
32003,Ourense,Ourense,Centro,81829,74464,7869,Old_Money_Conservative,0.4
32003,Ourense,Ourense,Centro,65572,59671,5650,Old_Money_Conservative,0.249
32003,Ourense,Ourense,Centro,56192,51135,4370,Old_Money_Conservative,0.14666666666666667
32003,Ourense,Ourense,Centro,56047,51003,4350,Old_Money_Conservative,0.145
32003,Ourense,Ourense,Centro,81330,74010,7801,Old_Money_Conservative,0.397
32003,Ourense,Ourense,Centro,49754,45276,3491,Old_Money_Conservative,0.07733333333333334
32003,Ourense,Ourense,Centro,73066,66490,6673,Old_Money_Conservative,0.328
32003,Ourense,Ourense,Centro,64274,58489,5473,Old_Money_Conservative,0.238
32003,Ourense,Ourense,Centro,57788,52587,4588,Old_Money_Conservative,0.16366666666666665
32003,Ourense,Ourense,Centro,56981,51853,4477,Old_Money_Conservative,0.15233333333333332
32003,Ourense,Ourense,Centro,84033,76470,8170,Old_Money_Conservative,0.418
32003,Ourense,Ourense,Centro,89686,81614,8942,Old_Money_Conservative,0.46366666666666667
32003,Ourense,Ourense,Centro,61284,55768,5065,Old_Money_Conservative,0.20533333333333334
32003,Ourense,Ourense,Centro,48390,44035,3305,Old_Money_Conservative,0.06533333333333333
32003,Ourense,Ourense,Centro,93322,84923,9438,Old_Money_Conservative,0.486
32003,Ourense,Ourense,Centro,45913,47749,3862,Old_Money_Conservative,0.044
32003,Ourense,Ourense,Centro,57533,52355,4553,Old_Money_Conservative,0.161
32003,Ourense,Ourense,Centro,68420,62262,6039,Old_Money_Conservative,0.2823333333333333
32003,Ourense,Ourense,Centro,64001,58241,5436,Old_Money_Conservative,0.23433333333333334
32003,Ourense,Ourense,Centro,59528,54170,4825,Old_Money_Conservative,0.183
48992,Vizcaya,Getxo,Neguri,114813,80369,8755,Industrial_Wealth,0.611
48992,Vizcaya,Getxo,Neguri,145342,101739,11960,Industrial_Wealth,0.7446666666666667
48992,Vizcaya,Getxo,Neguri,98261,68782,7017,Industrial_Wealth,0.5196666666666667
48992,Vizcaya,Getxo,Neguri,76415,53491,4723,Industrial_Wealth,0.35833333333333334
48992,Vizcaya,Getxo,Neguri,152627,83945,9291,Industrial_Wealth,0.7703333333333333
48992,Vizcaya,Getxo,Neguri,101223,70856,7328,Industrial_Wealth,0.535
48992,Vizcaya,Getxo,Neguri,104452,73116,7667,Industrial_Wealth,0.557
48992,Vizcaya,Getxo,Neguri,142064,99445,11616,Industrial_Wealth,0.7323333333333333
48992,Vizcaya,Getxo,Neguri,111763,78234,8435,Industrial_Wealth,0.597
48992,Vizcaya,Getxo,Neguri,333942,183668,24250,Industrial_Wealth,0.9626666666666667
48992,Vizcaya,Getxo,Neguri,176586,97122,11268,Industrial_Wealth,0.826
48992,Vizcaya,Getxo,Neguri,123224,86257,9638,Industrial_Wealth,0.6536666666666666
48992,Vizcaya,Getxo,Neguri,66349,46444,3666,Industrial_Wealth,0.25566666666666665
48992,Vizcaya,Getxo,Neguri,186135,102374,12056,Industrial_Wealth,0.8466666666666667
48992,Vizcaya,Getxo,Neguri,89509,62656,6098,Industrial_Wealth,0.46166666666666667
48992,Vizcaya,Getxo,Neguri,148778,104144,12321,Industrial_Wealth,0.7566666666666667
48992,Vizcaya,Getxo,Neguri,103339,72337,7550,Industrial_Wealth,0.55
48992,Vizcaya,Getxo,Neguri,107099,74969,7945,Industrial_Wealth,0.5706666666666667
48992,Vizcaya,Getxo,Neguri,202007,111103,13365,Industrial_Wealth,0.8733333333333333
48992,Vizcaya,Getxo,Neguri,61421,42995,3149,Industrial_Wealth,0.20733333333333334
48992,Vizcaya,Getxo,Neguri,146260,102382,12057,Industrial_Wealth,0.7476666666666667
48992,Vizcaya,Getxo,Neguri,136297,95408,11011,Industrial_Wealth,0.712
48992,Vizcaya,Getxo,Neguri,155594,85577,9536,Industrial_Wealth,0.7793333333333333
48992,Vizcaya,Getxo,Neguri,69751,48826,4023,Industrial_Wealth,0.2966666666666667
48992,Vizcaya,Getxo,Neguri,115736,81015,8852,Industrial_Wealth,0.6163333333333333
48992,Vizcaya,Getxo,Neguri,184867,101677,11951,Industrial_Wealth,0.845
48992,Vizcaya,Getxo,Neguri,117992,82594,9089,Industrial_Wealth,0.629
